date,category,region,sales,revenue,month,quarter
2023-01-16,Clothing,West,251,33386.59279144457,2023-01,Q1-2023
2023-01-16,Clothing,Central,83,5053.562381342119,2023-01,Q1-2023
2023-01-16,Books,North,141,56704.82408356739,2023-01,Q1-2023
2023-01-16,Books,South,68,29163.167143829345,2023-01,Q1-2023
2023-01-16,Books,East,66,24268.76452762153,2023-01,Q1-2023
2023-01-16,Books,West,120,45393.44434722943,2023-01,Q1-2023
2023-01-16,Books,Central,113,12532.75508382031,2023-01,Q1-2023
2023-01-16,Home & Kitchen,North,136,9529.208392425247,2023-01,Q1-2023
2023-01-16,Home & Kitchen,South,76,37139.34512511403,2023-01,Q1-2023
2023-01-16,Home & Kitchen,East,104,12518.668446081363,2023-01,Q1-2023
2023-01-16,Home & Kitchen,West,139,12355.859403197283,2023-01,Q1-2023
2023-01-16,Home & Kitchen,Central,229,75797.04225891158,2023-01,Q1-2023
2023-01-16,Sports,North,205,70597.60698598337,2023-01,Q1-2023
2023-01-16,Sports,South,163,77615.08970063533,2023-01,Q1-2023
2023-01-16,Sports,East,162,26395.469611707722,2023-01,Q1-2023
2023-01-16,Sports,West,232,35341.55136792796,2023-01,Q1-2023
2023-01-16,Sports,Central,128,41703.049265648275,2023-01,Q1-2023
2023-01-17,Electronics,North,230,109379.75821452923,2023-01,Q1-2023
2023-01-17,Electronics,South,176,77069.36314561836,2023-01,Q1-2023
2023-01-17,Electronics,East,154,63583.77067423578,2023-01,Q1-2023
2023-01-17,Electronics,West,337,47386.817560920514,2023-01,Q1-2023
2023-01-17,Electronics,Central,261,101930.46434313018,2023-01,Q1-2023
2023-01-17,Clothing,North,233,38438.477187140146,2023-01,Q1-2023
2023-01-17,Clothing,South,151,60008.24776526385,2023-01,Q1-2023
2023-01-17,Clothing,East,63,14227.149165145935,2023-01,Q1-2023
2023-01-17,Clothing,West,152,34780.887109195646,2023-01,Q1-2023
2023-01-17,Clothing,Central,156,44537.740109870836,2023-01,Q1-2023
2023-01-17,Books,North,104,42542.38267002384,2023-01,Q1-2023
2023-01-17,Books,South,80,20113.70585152781,2023-01,Q1-2023
2023-01-17,Books,East,34,15563.991797916227,2023-01,Q1-2023
2023-01-17,Books,West,123,55632.33044893562,2023-01,Q1-2023
2023-01-17,Books,Central,52,23248.543020731726,2023-01,Q1-2023
2023-01-17,Home & Kitchen,North,245,121222.86283268145,2023-01,Q1-2023
2023-01-17,Home & Kitchen,South,75,37401.38780150608,2023-01,Q1-2023
2023-01-17,Home & Kitchen,East,104,9553.826766329274,2023-01,Q1-2023
2023-01-17,Home & Kitchen,West,303,126829.31011503682,2023-01,Q1-2023
2023-01-17,Home & Kitchen,Central,232,59547.28658488354,2023-01,Q1-2023
2023-01-17,Sports,North,160,33051.781633916,2023-01,Q1-2023
2023-01-17,Sports,South,200,41713.7451948689,2023-01,Q1-2023
2023-01-17,Sports,East,78,12814.518097478069,2023-01,Q1-2023
2023-01-17,Sports,West,211,27154.992459857345,2023-01,Q1-2023
2023-01-17,Sports,Central,265,89913.66777450088,2023-01,Q1-2023
2023-01-18,Electronics,North,108,22914.36204861489,2023-01,Q1-2023
2023-01-18,Electronics,South,92,36032.897548718895,2023-01,Q1-2023
2023-01-18,Electronics,East,170,77261.82519578892,2023-01,Q1-2023
2023-01-18,Electronics,West,303,76106.0233980061,2023-01,Q1-2023
2023-01-18,Electronics,Central,143,58781.50108139865,2023-01,Q1-2023
2023-01-18,Clothing,North,225,104205.250910164,2023-01,Q1-2023
2023-01-18,Clothing,South,99,5752.192052000248,2023-01,Q1-2023
2023-01-18,Clothing,East,104,44015.67031539404,2023-01,Q1-2023
2023-01-18,Clothing,West,165,13324.314463270335,2023-01,Q1-2023
2023-01-18,Clothing,Central,83,15402.257489386013,2023-01,Q1-2023
2023-01-18,Books,North,128,9173.027352353158,2023-01,Q1-2023
2023-01-18,Books,South,43,8543.394874996224,2023-01,Q1-2023
2023-01-18,Books,East,71,28936.776004471078,2023-01,Q1-2023
2023-01-18,Books,West,115,46589.07381096685,2023-01,Q1-2023
2023-01-18,Books,Central,106,33871.27484005294,2023-01,Q1-2023
2023-01-18,Home & Kitchen,North,179,75749.05168496465,2023-01,Q1-2023
2023-01-18,Home & Kitchen,South,144,66211.84234739705,2023-01,Q1-2023
2023-01-18,Home & Kitchen,East,72,17965.512465885684,2023-01,Q1-2023
2023-01-18,Home & Kitchen,West,139,38998.35428548921,2023-01,Q1-2023
2023-01-18,Home & Kitchen,Central,178,61143.16318959234,2023-01,Q1-2023
2023-01-18,Sports,North,117,20010.688497763702,2023-01,Q1-2023
2023-01-18,Sports,South,93,29930.399685430522,2023-01,Q1-2023
2023-01-18,Sports,East,150,40037.77142256557,2023-01,Q1-2023
2023-01-18,Sports,West,226,71391.21877726492,2023-01,Q1-2023
2023-01-18,Sports,Central,261,46512.44712881135,2023-01,Q1-2023
2023-01-19,Electronics,North,155,28220.845418766483,2023-01,Q1-2023
2023-01-19,Electronics,South,191,34008.129836521046,2023-01,Q1-2023
2023-01-19,Electronics,East,73,20318.48218688002,2023-01,Q1-2023
2023-01-19,Electronics,West,188,88029.49835242543,2023-01,Q1-2023
2023-01-19,Electronics,Central,152,35713.84154816333,2023-01,Q1-2023
2023-01-19,Clothing,North,93,44619.28240564679,2023-01,Q1-2023
2023-01-19,Clothing,South,78,27999.3059635905,2023-01,Q1-2023
2023-01-19,Clothing,East,116,10617.266146224028,2023-01,Q1-2023
2023-01-19,Clothing,West,155,73435.36838542002,2023-01,Q1-2023
2023-01-19,Clothing,Central,202,64521.13937080595,2023-01,Q1-2023
2023-01-19,Books,North,118,14094.475116531516,2023-01,Q1-2023
2023-01-19,Books,South,101,29138.114717005727,2023-01,Q1-2023
2023-01-19,Books,East,60,21761.8240892509,2023-01,Q1-2023
2023-01-19,Books,West,163,37443.69769475058,2023-01,Q1-2023
2023-01-19,Books,Central,124,25348.738307034328,2023-01,Q1-2023
2023-01-19,Home & Kitchen,North,127,45925.96504414623,2023-01,Q1-2023
2023-01-19,Home & Kitchen,South,175,32872.18802878424,2023-01,Q1-2023
2023-01-19,Home & Kitchen,East,135,30092.556923345914,2023-01,Q1-2023
2023-01-19,Home & Kitchen,West,172,16252.818005385181,2023-01,Q1-2023
2023-01-19,Home & Kitchen,Central,155,56964.613919406765,2023-01,Q1-2023
2023-01-19,Sports,North,126,14385.087969444226,2023-01,Q1-2023
2023-01-19,Sports,South,100,6145.149195758789,2023-01,Q1-2023
2023-01-19,Sports,East,105,10034.530965566259,2023-01,Q1-2023
2023-01-19,Sports,West,241,23465.358634615994,2023-01,Q1-2023
2023-01-19,Sports,Central,257,125892.33744558605,2023-01,Q1-2023
2023-01-20,Electronics,North,289,64907.678131090375,2023-01,Q1-2023
2023-01-20,Electronics,South,182,46653.03442742685,2023-01,Q1-2023
2023-01-20,Electronics,East,125,32912.861602177516,2023-01,Q1-2023
2023-01-20,Electronics,West,504,90610.35329729153,2023-01,Q1-2023
2023-01-20,Electronics,Central,380,111580.70085643706,2023-01,Q1-2023
2023-01-20,Clothing,North,325,52360.2111501344,2023-01,Q1-2023
2023-01-20,Clothing,South,154,25671.908384074646,2023-01,Q1-2023
2023-01-20,Clothing,East,198,96007.7890806969,2023-01,Q1-2023
2023-01-20,Clothing,West,300,149961.3635610484,2023-01,Q1-2023
2023-01-20,Clothing,Central,315,140534.6175346104,2023-01,Q1-2023
2023-01-20,Books,North,124,14457.51542301358,2023-01,Q1-2023
2023-01-20,Books,South,105,33269.93514203824,2023-01,Q1-2023
2023-01-20,Books,East,107,43591.24340175387,2023-01,Q1-2023
2023-01-20,Books,West,201,23508.59543269271,2023-01,Q1-2023
2023-01-20,Books,Central,161,70614.0180061788,2023-01,Q1-2023
2023-01-20,Home & Kitchen,North,299,126292.67096940307,2023-01,Q1-2023
2023-01-20,Home & Kitchen,South,164,12589.001782405323,2023-01,Q1-2023
2023-01-20,Home & Kitchen,East,151,24948.432048881645,2023-01,Q1-2023
2023-01-20,Home & Kitchen,West,236,62440.77633535217,2023-01,Q1-2023
2023-01-20,Home & Kitchen,Central,252,72387.44890723335,2023-01,Q1-2023
2023-01-20,Sports,North,235,113000.12801327866,2023-01,Q1-2023
2023-01-20,Sports,South,136,67672.49686347187,2023-01,Q1-2023
2023-01-20,Sports,East,177,36072.96853728307,2023-01,Q1-2023
2023-01-20,Sports,West,513,212449.93505744534,2023-01,Q1-2023
2023-01-20,Sports,Central,208,56041.962984850936,2023-01,Q1-2023
2023-01-21,Electronics,North,412,85271.32699794146,2023-01,Q1-2023
2023-01-21,Electronics,South,115,55177.21197734555,2023-01,Q1-2023
2023-01-21,Electronics,East,233,99941.50476124103,2023-01,Q1-2023
2023-01-21,Electronics,West,482,168740.7239179947,2023-01,Q1-2023
2023-01-21,Electronics,Central,444,75380.36890060439,2023-01,Q1-2023
2023-01-21,Clothing,North,302,89706.44307911913,2023-01,Q1-2023
2023-01-21,Clothing,South,157,37248.97889322267,2023-01,Q1-2023
2023-01-21,Clothing,East,167,73500.05014664406,2023-01,Q1-2023
2023-01-21,Clothing,West,164,55217.30377657079,2023-01,Q1-2023
2023-01-21,Clothing,Central,136,56002.26066221424,2023-01,Q1-2023
2023-01-21,Books,North,203,80977.87083932644,2023-01,Q1-2023
2023-01-21,Books,South,98,41228.61377346139,2023-01,Q1-2023
2023-01-21,Books,East,132,12703.246195673948,2023-01,Q1-2023
2023-01-21,Books,West,135,61165.398600015,2023-01,Q1-2023
2023-01-21,Books,Central,87,7588.310318678439,2023-01,Q1-2023
2023-01-21,Home & Kitchen,North,350,160383.971895798,2023-01,Q1-2023
2023-01-21,Home & Kitchen,South,255,123377.99829223992,2023-01,Q1-2023
2023-01-21,Home & Kitchen,East,149,52765.591400433754,2023-01,Q1-2023
2023-01-21,Home & Kitchen,West,194,94035.94719773352,2023-01,Q1-2023
2023-01-21,Home & Kitchen,Central,175,29931.232488136648,2023-01,Q1-2023
2023-01-21,Sports,North,260,25262.54360471594,2023-01,Q1-2023
2023-01-21,Sports,South,265,67830.6779152458,2023-01,Q1-2023
2023-01-21,Sports,East,218,94319.13890986174,2023-01,Q1-2023
2023-01-21,Sports,West,449,159402.15712264442,2023-01,Q1-2023
2023-01-21,Sports,Central,233,89091.94348517487,2023-01,Q1-2023
2023-01-22,Electronics,North,213,29744.784098594988,2023-01,Q1-2023
2023-01-22,Electronics,South,253,25345.665372777315,2023-01,Q1-2023
2023-01-22,Electronics,East,251,90264.61993127776,2023-01,Q1-2023
2023-01-22,Electronics,West,219,23206.50572150028,2023-01,Q1-2023
2023-01-22,Electronics,Central,406,117302.31384588954,2023-01,Q1-2023
2023-01-22,Clothing,North,165,58557.51335882727,2023-01,Q1-2023
2023-01-22,Clothing,South,252,27514.171468317258,2023-01,Q1-2023
2023-01-22,Clothing,East,205,58031.858681485406,2023-01,Q1-2023
2023-01-22,Clothing,West,169,57613.18730156461,2023-01,Q1-2023
2023-01-22,Clothing,Central,298,119926.90722334574,2023-01,Q1-2023
2023-01-22,Books,North,195,62688.85595148625,2023-01,Q1-2023
2023-01-22,Books,South,117,57984.49824738827,2023-01,Q1-2023
2023-01-22,Books,East,110,53157.0333375337,2023-01,Q1-2023
2023-01-22,Books,West,133,18370.61008543606,2023-01,Q1-2023
2023-01-22,Books,Central,121,21091.122344897085,2023-01,Q1-2023
2023-01-22,Home & Kitchen,North,267,127179.53923781158,2023-01,Q1-2023
2023-01-22,Home & Kitchen,South,178,13756.376977924101,2023-01,Q1-2023
2023-01-22,Home & Kitchen,East,177,27189.485834592495,2023-01,Q1-2023
2023-01-22,Home & Kitchen,West,200,95416.40766833596,2023-01,Q1-2023
2023-01-22,Home & Kitchen,Central,200,82626.89417955943,2023-01,Q1-2023
2023-01-22,Sports,North,189,47343.31637499782,2023-01,Q1-2023
2023-01-22,Sports,South,196,85103.83009435164,2023-01,Q1-2023
2023-01-22,Sports,East,182,87022.10146863406,2023-01,Q1-2023
2023-01-22,Sports,West,394,65716.75815712081,2023-01,Q1-2023
2023-01-22,Sports,Central,358,118159.49992983835,2023-01,Q1-2023
2023-01-23,Electronics,North,311,118010.55882767166,2023-01,Q1-2023
2023-01-23,Electronics,South,193,54938.769622959844,2023-01,Q1-2023
2023-01-23,Electronics,East,187,74405.44285884178,2023-01,Q1-2023
2023-01-23,Electronics,West,276,34007.30818102388,2023-01,Q1-2023
2023-01-23,Electronics,Central,209,44028.60980037964,2023-01,Q1-2023
2023-01-23,Clothing,North,135,38017.029740127415,2023-01,Q1-2023
2023-01-23,Clothing,South,76,20246.443013822904,2023-01,Q1-2023
2023-01-23,Clothing,East,80,39757.1805552267,2023-01,Q1-2023
2023-01-23,Clothing,West,236,15264.026113874363,2023-01,Q1-2023
2023-01-23,Clothing,Central,215,106768.79149700986,2023-01,Q1-2023
2023-01-23,Books,North,123,42494.52992973094,2023-01,Q1-2023
2023-01-23,Books,South,91,5676.910631500005,2023-01,Q1-2023
2023-01-23,Books,East,62,29781.33060551202,2023-01,Q1-2023
2023-01-23,Books,West,127,39502.07690135933,2023-01,Q1-2023
2023-01-23,Books,Central,81,16918.68677383102,2023-01,Q1-2023
2023-01-23,Home & Kitchen,North,145,38330.906597896705,2023-01,Q1-2023
2023-01-23,Home & Kitchen,South,104,20717.22791634467,2023-01,Q1-2023
2023-01-23,Home & Kitchen,East,106,50175.42162799825,2023-01,Q1-2023
2023-01-23,Home & Kitchen,West,287,121124.3450905898,2023-01,Q1-2023
2023-01-23,Home & Kitchen,Central,116,13713.262904565187,2023-01,Q1-2023
2023-01-23,Sports,North,202,58460.770619668496,2023-01,Q1-2023
2023-01-23,Sports,South,165,30817.73153493578,2023-01,Q1-2023
2023-01-23,Sports,East,98,37169.06088248179,2023-01,Q1-2023
2023-01-23,Sports,West,235,43784.943271475386,2023-01,Q1-2023
2023-01-23,Sports,Central,266,132945.40707067557,2023-01,Q1-2023
2023-01-24,Electronics,North,158,13478.208540147514,2023-01,Q1-2023
2023-01-24,Electronics,South,104,17782.02754679307,2023-01,Q1-2023
2023-01-24,Electronics,East,69,12658.185273994148,2023-01,Q1-2023
2023-01-24,Electronics,West,372,181383.1078393133,2023-01,Q1-2023
2023-01-24,Electronics,Central,259,96204.76939491396,2023-01,Q1-2023
2023-01-24,Clothing,North,173,35477.42797424251,2023-01,Q1-2023
2023-01-24,Clothing,South,95,33184.999803691826,2023-01,Q1-2023
2023-01-24,Clothing,East,109,38365.2616733288,2023-01,Q1-2023
2023-01-24,Clothing,West,183,40485.63340778581,2023-01,Q1-2023
2023-01-24,Clothing,Central,200,91591.49896049465,2023-01,Q1-2023
2023-01-24,Books,North,110,40333.13909163802,2023-01,Q1-2023
2023-01-24,Books,South,95,34939.75857168358,2023-01,Q1-2023
2023-01-24,Books,East,81,35493.24517338757,2023-01,Q1-2023
2023-01-24,Books,West,165,73541.0707481072,2023-01,Q1-2023
2023-01-24,Books,Central,134,55929.57033339135,2023-01,Q1-2023
2023-01-24,Home & Kitchen,North,102,31343.140626298067,2023-01,Q1-2023
2023-01-24,Home & Kitchen,South,134,17970.940768690238,2023-01,Q1-2023
2023-01-24,Home & Kitchen,East,74,18036.988976589426,2023-01,Q1-2023
2023-01-24,Home & Kitchen,West,300,120807.57873535447,2023-01,Q1-2023
2023-01-24,Home & Kitchen,Central,242,53638.929409909615,2023-01,Q1-2023
2023-01-24,Sports,North,138,55399.844993490966,2023-01,Q1-2023
2023-01-24,Sports,South,107,18654.765072630853,2023-01,Q1-2023
2023-01-24,Sports,East,82,7905.1782728579965,2023-01,Q1-2023
2023-01-24,Sports,West,274,100571.560975784,2023-01,Q1-2023
2023-01-24,Sports,Central,124,35036.87860335122,2023-01,Q1-2023
2023-01-25,Electronics,North,153,52867.65497022325,2023-01,Q1-2023
2023-01-25,Electronics,South,96,17642.96214127681,2023-01,Q1-2023
2023-01-25,Electronics,East,177,52926.63863449224,2023-01,Q1-2023
2023-01-25,Electronics,West,212,75092.90788021304,2023-01,Q1-2023
2023-01-25,Electronics,Central,221,70488.11071478383,2023-01,Q1-2023
2023-01-25,Clothing,North,171,55663.264701123946,2023-01,Q1-2023
2023-01-25,Clothing,South,77,30610.230175479133,2023-01,Q1-2023
2023-01-25,Clothing,East,123,40881.38174825986,2023-01,Q1-2023
2023-01-25,Clothing,West,204,98105.93718469443,2023-01,Q1-2023
2023-01-25,Clothing,Central,167,24482.289977536137,2023-01,Q1-2023
2023-01-25,Books,North,152,37257.063016070824,2023-01,Q1-2023
2023-01-25,Books,South,61,25483.575947019242,2023-01,Q1-2023
2023-01-25,Books,East,51,15100.803416855222,2023-01,Q1-2023
2023-01-25,Books,West,143,59812.08160307405,2023-01,Q1-2023
2023-01-25,Books,Central,115,24171.500931274408,2023-01,Q1-2023
2023-01-25,Home & Kitchen,North,139,29146.544963171546,2023-01,Q1-2023
2023-01-25,Home & Kitchen,South,137,11852.846856759144,2023-01,Q1-2023
2023-01-25,Home & Kitchen,East,118,26252.393125000894,2023-01,Q1-2023
2023-01-25,Home & Kitchen,West,235,90309.71795538455,2023-01,Q1-2023
2023-01-25,Home & Kitchen,Central,179,52312.63802924771,2023-01,Q1-2023
2023-01-25,Sports,North,170,59484.42313580293,2023-01,Q1-2023
2023-01-25,Sports,South,187,63033.851204920764,2023-01,Q1-2023
2023-01-25,Sports,East,141,33660.27086026935,2023-01,Q1-2023
2023-01-25,Sports,West,241,62970.0450346569,2023-01,Q1-2023
2023-01-25,Sports,Central,182,67491.42464363619,2023-01,Q1-2023
2023-01-26,Electronics,North,332,33314.964112439106,2023-01,Q1-2023
2023-01-26,Electronics,South,226,87247.18424057912,2023-01,Q1-2023
2023-01-26,Electronics,East,148,28033.137896476434,2023-01,Q1-2023
2023-01-26,Electronics,West,171,35774.07576476875,2023-01,Q1-2023
2023-01-26,Electronics,Central,166,76559.99675733247,2023-01,Q1-2023
2023-01-26,Clothing,North,86,14807.001786838287,2023-01,Q1-2023
2023-01-26,Clothing,South,149,41185.03228458076,2023-01,Q1-2023
2023-01-26,Clothing,East,78,34042.626205166474,2023-01,Q1-2023
2023-01-26,Clothing,West,187,24434.161470460473,2023-01,Q1-2023
2023-01-26,Clothing,Central,222,97310.94265879755,2023-01,Q1-2023
2023-01-26,Books,North,77,15812.217894664544,2023-01,Q1-2023
2023-01-26,Books,South,68,10204.25592529401,2023-01,Q1-2023
2023-01-26,Books,East,92,14296.019556350235,2023-01,Q1-2023
2023-01-26,Books,West,102,30660.7205415992,2023-01,Q1-2023
2023-01-26,Books,Central,73,17182.82342187025,2023-01,Q1-2023
2023-01-26,Home & Kitchen,North,158,74245.34636643072,2023-01,Q1-2023
2023-01-26,Home & Kitchen,South,82,8317.144912925442,2023-01,Q1-2023
2023-01-26,Home & Kitchen,East,59,16432.224448105586,2023-01,Q1-2023
2023-01-26,Home & Kitchen,West,139,49061.56478162595,2023-01,Q1-2023
2023-01-26,Home & Kitchen,Central,236,38697.527130112336,2023-01,Q1-2023
2023-01-26,Sports,North,283,109998.48675004832,2023-01,Q1-2023
2023-01-26,Sports,South,198,80427.83585089106,2023-01,Q1-2023
2023-01-26,Sports,East,93,31759.351648971817,2023-01,Q1-2023
2023-01-26,Sports,West,153,34460.53004869557,2023-01,Q1-2023
2023-01-26,Sports,Central,185,90977.13626488503,2023-01,Q1-2023
2023-01-27,Electronics,North,328,50576.549148441205,2023-01,Q1-2023
2023-01-27,Electronics,South,292,60658.39820520166,2023-01,Q1-2023
2023-01-27,Electronics,East,169,63414.2060577611,2023-01,Q1-2023
2023-01-27,Electronics,West,490,210232.77379736045,2023-01,Q1-2023
2023-01-27,Electronics,Central,413,39918.664229465285,2023-01,Q1-2023
2023-01-27,Clothing,North,171,48646.58200962044,2023-01,Q1-2023
2023-01-27,Clothing,South,141,54145.96472778208,2023-01,Q1-2023
2023-01-27,Clothing,East,179,61640.39196759522,2023-01,Q1-2023
2023-01-27,Clothing,West,402,149041.48162762471,2023-01,Q1-2023
2023-01-27,Clothing,Central,128,40946.82774230068,2023-01,Q1-2023
2023-01-27,Books,North,234,19805.116785806043,2023-01,Q1-2023
2023-01-27,Books,South,73,18458.000925667053,2023-01,Q1-2023
2023-01-27,Books,East,119,23327.606899389568,2023-01,Q1-2023
2023-01-27,Books,West,126,9880.054608983088,2023-01,Q1-2023
2023-01-27,Books,Central,118,47674.21289155811,2023-01,Q1-2023
2023-01-27,Home & Kitchen,North,198,51241.52071348028,2023-01,Q1-2023
2023-01-27,Home & Kitchen,South,238,71590.81086126917,2023-01,Q1-2023
2023-01-27,Home & Kitchen,East,148,66548.67138300679,2023-01,Q1-2023
2023-01-27,Home & Kitchen,West,173,28035.33010609265,2023-01,Q1-2023
2023-01-27,Home & Kitchen,Central,183,83519.76849063292,2023-01,Q1-2023
2023-01-27,Sports,North,367,58233.14454017172,2023-01,Q1-2023
2023-01-27,Sports,South,179,10756.40537200354,2023-01,Q1-2023
2023-01-27,Sports,East,147,8391.393694664031,2023-01,Q1-2023
2023-01-27,Sports,West,460,31060.169454346782,2023-01,Q1-2023
2023-01-27,Sports,Central,409,128475.66403216684,2023-01,Q1-2023
2023-01-28,Electronics,North,213,80908.39694137766,2023-01,Q1-2023
2023-01-28,Electronics,South,222,70725.50250108716,2023-01,Q1-2023
2023-01-28,Electronics,East,275,71824.04688156657,2023-01,Q1-2023
2023-01-28,Electronics,West,558,41295.68204391221,2023-01,Q1-2023
2023-01-28,Electronics,Central,419,198506.02408437166,2023-01,Q1-2023
2023-01-28,Clothing,North,211,76743.04476942729,2023-01,Q1-2023
2023-01-28,Clothing,South,206,65855.30616612588,2023-01,Q1-2023
2023-01-28,Clothing,East,194,11879.551191080991,2023-01,Q1-2023
2023-01-28,Clothing,West,249,102404.96524708527,2023-01,Q1-2023
2023-01-28,Clothing,Central,119,53160.517515466774,2023-01,Q1-2023
2023-01-28,Books,North,180,15363.1843048219,2023-01,Q1-2023
2023-01-28,Books,South,114,9112.866301216874,2023-01,Q1-2023
2023-01-28,Books,East,111,30603.706210901524,2023-01,Q1-2023
2023-01-28,Books,West,274,90021.65992733592,2023-01,Q1-2023
2023-01-28,Books,Central,113,55246.19833741074,2023-01,Q1-2023
2023-01-28,Home & Kitchen,North,334,135348.23611361193,2023-01,Q1-2023
2023-01-28,Home & Kitchen,South,149,11152.670015820058,2023-01,Q1-2023
2023-01-28,Home & Kitchen,East,100,48788.45590605342,2023-01,Q1-2023
